id_venda,id_produto,id_cliente,data,quantidade,preco
2528,8,23,2021-09-10,1,12.3
2529,9,17,2021-09-10,1,21.5
2530,10,19,2021-09-10,3,31.2
2531,1,26,2021-09-11,5,51.4
2532,2,30,2021-09-11,5,44.25
2533,3,27,2021-09-11,7,18.3
2534,4,7,2021-09-11,1,25.34
2535,5,2,2021-09-11,3,17.5
2536,6,27,2021-09-11,3,22.46
2537,7,12,2021-09-11,2,14.1
2538,8,12,2021-09-11,1,12.3
2539,9,25,2021-09-11,3,21.5
2540,10,15,2021-09-11,1,31.2
2541,1,1,2021-09-12,1,51.4
2542,2,18,2021-09-12,5,44.25
2543,3,19,2021-09-12,8,18.3
2544,4,13,2021-09-12,1,25.34
2545,5,26,2021-09-12,2,17.5
2546,6,8,2021-09-12,1,22.46
2547,7,1,2021-09-12,1,14.1
2548,8,11,2021-09-12,3,12.3
2549,9,29,2021-09-12,3,21.5
2550,10,2,2021-09-12,3,31.2
2551,1,2,2021-09-13,4,51.4
2552,2,28,2021-09-13,2,44.25
2553,3,13,2021-09-13,2,18.3
2554,4,5,2021-09-13,3,25.34
2555,5,11,2021-09-13,4,17.5
2556,6,19,2021-09-13,1,22.46
2557,7,16,2021-09-13,2,14.1
2558,8,7,2021-09-13,3,12.3
2559,9,6,2021-09-13,3,21.5
2560,10,11,2021-09-13,3,31.2
2561,1,10,2021-09-14,1,51.4
2562,2,30,2021-09-14,4,44.25
2563,3,20,2021-09-14,3,18.3
2564,4,6,2021-09-14,2,25.34
2565,5,23,2021-09-14,1,17.5
2566,6,25,2021-09-14,2,22.46
2567,7,11,2021-09-14,1,14.1
2568,8,5,2021-09-14,1,12.3
2569,9,8,2021-09-14,4,21.5
2570,10,18,2021-09-14,1,31.2
2571,1,6,2021-09-15,5,51.4
2572,2,16,2021-09-15,2,44.25
2573,3,25,2021-09-15,5,18.3
2574,4,5,2021-09-15,1,25.34
2575,5,28,2021-09-15,2,17.5
2576,6,30,2021-09-15,3,22.46
2577,7,12,2021-09-15,2,14.1
2578,8,19,2021-09-15,3,12.3
2579,9,10,2021-09-15,1,21.5
2580,10,10,2021-09-15,3,31.2
2581,1,10,2021-09-16,4,51.4
2582,2,20,2021-09-16,6,44.25
2583,3,3,2021-09-16,7,18.3
2584,4,2,2021-09-16,2,25.34
2585,5,8,2021-09-16,1,17.5
2586,6,10,2021-09-16,1,22.46
2587,7,27,2021-09-16,4,14.1
2588,8,3,2021-09-16,4,12.3
2589,9,8,2021-09-16,1,21.5
2590,10,14,2021-09-16,2,31.2
2591,1,19,2021-09-17,1,51.4
2592,2,12,2021-09-17,3,44.25
2593,3,5,2021-09-17,2,18.3
2594,4,7,2021-09-17,4,25.34
2595,5,20,2021-09-17,1,17.5
2596,6,17,2021-09-17,4,22.46
2597,7,27,2021-09-17,2,14.1
2598,8,22,2021-09-17,4,12.3
2599,9,18,2021-09-17,1,21.5
2600,10,28,2021-09-17,4,31.2
2601,1,22,2021-09-18,3,51.4
2602,2,9,2021-09-18,6,44.25
2603,3,18,2021-09-18,4,18.3
2604,4,22,2021-09-18,1,25.34
2605,5,27,2021-09-18,3,17.5
2606,6,15,2021-09-18,4,22.46
2607,7,11,2021-09-18,1,14.1
2608,8,27,2021-09-18,2,12.3
2609,9,6,2021-09-18,1,21.5
2610,10,12,2021-09-18,3,31.2
2611,1,26,2021-09-19,4,51.4
2612,2,30,2021-09-19,4,44.25
2613,3,24,2021-09-19,1,18.3
2614,4,14,2021-09-19,2,25.34
2615,5,14,2021-09-19,1,17.5
2616,6,2,2021-09-19,2,22.46
2617,7,17,2021-09-19,1,14.1
2618,8,24,2021-09-19,2,12.3
2619,9,17,2021-09-19,4,21.5
2620,10,28,2021-09-19,3,31.2
2621,1,29,2021-09-20,2,51.4
2622,2,18,2021-09-20,2,44.25
2623,3,28,2021-09-20,1,18.3
2624,4,17,2021-09-20,1,25.34
2625,5,17,2021-09-20,1,17.5
2626,6,11,2021-09-20,2,22.46
2627,7,5,2021-09-20,2,14.1
2628,8,17,2021-09-20,1,12.3
2629,9,6,2021-09-20,3,21.5
2630,10,14,2021-09-20,4,31.2
2631,1,24,2021-09-21,8,51.4
2632,2,23,2021-09-21,3,44.25
2633,3,26,2021-09-21,3,18.3
2634,4,13,2021-09-21,1,25.34
2635,5,27,2021-09-21,1,17.5
2636,6,27,2021-09-21,3,22.46
2637,7,29,2021-09-21,1,14.1
2638,8,19,2021-09-21,2,12.3
2639,9,18,2021-09-21,3,21.5
2640,10,15,2021-09-21,2,31.2
2641,1,15,2021-09-22,4,51.4
2642,2,6,2021-09-22,8,44.25
2643,3,20,2021-09-22,6,18.3
2644,4,19,2021-09-22,1,25.34
2645,5,3,2021-09-22,1,17.5
2646,6,4,2021-09-22,1,22.46
2647,7,23,2021-09-22,4,14.1
2648,8,28,2021-09-22,2,12.3
2649,9,22,2021-09-22,1,21.5
2650,10,13,2021-09-22,3,31.2
2651,1,28,2021-09-23,3,51.4
2652,2,22,2021-09-23,3,44.25
2653,3,9,2021-09-23,4,18.3
2654,4,23,2021-09-23,1,25.34
2655,5,16,2021-09-23,3,17.5
2656,6,16,2021-09-23,4,22.46
2657,7,12,2021-09-23,2,14.1
2658,8,25,2021-09-23,1,12.3
2659,9,6,2021-09-23,3,21.5
2660,10,28,2021-09-23,4,31.2
2661,1,20,2021-09-24,2,51.4
2662,2,9,2021-09-24,3,44.25
2663,3,5,2021-09-24,7,18.3
2664,4,12,2021-09-24,3,25.34
2665,5,11,2021-09-24,1,17.5
2666,6,12,2021-09-24,4,22.46
2667,7,30,2021-09-24,1,14.1
2668,8,17,2021-09-24,3,12.3
2669,9,29,2021-09-24,3,21.5
2670,10,14,2021-09-24,3,31.2
2671,1,26,2021-09-25,1,51.4
2672,2,22,2021-09-25,2,44.25
2673,3,10,2021-09-25,3,18.3
2674,4,24,2021-09-25,3,25.34
2675,5,4,2021-09-25,2,17.5
2676,6,27,2021-09-25,2,22.46
2677,7,15,2021-09-25,1,14.1
2678,8,28,2021-09-25,1,12.3
2679,9,5,2021-09-25,1,21.5
2680,10,3,2021-09-25,1,31.2
2681,1,27,2021-09-26,8,51.4
2682,2,22,2021-09-26,1,44.25
2683,3,1,2021-09-26,3,18.3
2684,4,8,2021-09-26,1,25.34
2685,5,3,2021-09-26,1,17.5
2686,6,9,2021-09-26,1,22.46
2687,7,24,2021-09-26,1,14.1
2688,8,14,2021-09-26,2,12.3
2689,9,25,2021-09-26,1,21.5
2690,10,15,2021-09-26,1,31.2
2691,1,25,2021-09-27,4,51.4
2692,2,3,2021-09-27,5,44.25
2693,3,1,2021-09-27,2,18.3
2694,4,10,2021-09-27,4,25.34
2695,5,20,2021-09-27,2,17.5
2696,6,19,2021-09-27,1,22.46
2697,7,15,2021-09-27,1,14.1
2698,8,5,2021-09-27,3,12.3
2699,9,18,2021-09-27,1,21.5
2700,10,20,2021-09-27,4,31.2
2701,1,11,2021-09-28,6,51.4
2702,2,11,2021-09-28,6,44.25
2703,3,5,2021-09-28,4,18.3
2704,4,13,2021-09-28,3,25.34
2705,5,15,2021-09-28,1,17.5
2706,6,13,2021-09-28,2,22.46
2707,7,17,2021-09-28,2,14.1
2708,8,4,2021-09-28,3,12.3
2709,9,25,2021-09-28,4,21.5
2710,10,13,2021-09-28,3,31.2
2711,1,21,2021-09-29,3,51.4
2712,2,7,2021-09-29,8,44.25
2713,3,2,2021-09-29,9,18.3
2714,4,20,2021-09-29,1,25.34
2715,5,12,2021-09-29,3,17.5
2716,6,23,2021-09-29,2,22.46
2717,7,25,2021-09-29,3,14.1
2718,8,3,2021-09-29,2,12.3
2719,9,22,2021-09-29,1,21.5
2720,10,9,2021-09-29,1,31.2
2721,1,14,2021-09-30,3,51.4
2722,2,21,2021-09-30,6,44.25
2723,3,20,2021-09-30,5,18.3
2724,4,24,2021-09-30,1,25.34
2725,5,16,2021-09-30,1,17.5
2726,6,11,2021-09-30,1,22.46
2727,7,17,2021-09-30,2,14.1
2728,8,20,2021-09-30,1,12.3
2729,9,28,2021-09-30,3,21.5
2730,10,28,2021-09-30,1,31.2
2731,1,14,2021-10-01,8,51.4
2732,2,6,2021-10-01,2,44.25
2733,3,24,2021-10-01,9,18.3
2734,4,18,2021-10-01,3,25.34
2735,5,13,2021-10-01,1,17.5
2736,6,29,2021-10-01,4,22.46
2737,7,28,2021-10-01,3,14.1
2738,8,30,2021-10-01,1,12.3
2739,9,22,2021-10-01,2,21.5
2740,10,9,2021-10-01,4,31.2
2741,1,28,2021-10-02,4,51.4
2742,2,18,2021-10-02,7,44.25
2743,3,5,2021-10-02,7,18.3
2744,4,26,2021-10-02,3,25.34
2745,5,29,2021-10-02,1,17.5
2746,6,18,2021-10-02,2,22.46
2747,7,24,2021-10-02,3,14.1
2748,8,26,2021-10-02,1,12.3
2749,9,9,2021-10-02,3,21.5
2750,10,15,2021-10-02,1,31.2
2751,1,14,2021-10-03,5,51.4
2752,2,2,2021-10-03,5,44.25
2753,3,28,2021-10-03,1,18.3
2754,4,5,2021-10-03,2,25.34
2755,5,15,2021-10-03,2,17.5
2756,6,13,2021-10-03,2,22.46
2757,7,15,2021-10-03,2,14.1
2758,8,6,2021-10-03,1,12.3
2759,9,30,2021-10-03,1,21.5
2760,10,23,2021-10-03,2,31.2
2761,1,21,2021-10-04,5,51.4
2762,2,1,2021-10-04,1,44.25
2763,3,3,2021-10-04,2,18.3
2764,4,2,2021-10-04,2,25.34
2765,5,8,2021-10-04,2,17.5
2766,6,6,2021-10-04,4,22.46
2767,7,26,2021-10-04,3,14.1
2768,8,17,2021-10-04,1,12.3
2769,9,26,2021-10-04,3,21.5
2770,10,5,2021-10-04,4,31.2
2771,1,5,2021-10-05,7,51.4
2772,2,2,2021-10-05,2,44.25
2773,3,30,2021-10-05,2,18.3
2774,4,23,2021-10-05,3,25.34
2775,5,3,2021-10-05,2,17.5
2776,6,27,2021-10-05,2,22.46
2777,7,1,2021-10-05,3,14.1
2778,8,29,2021-10-05,4,12.3
2779,9,18,2021-10-05,4,21.5
2780,10,30,2021-10-05,3,31.2
2781,1,30,2021-10-06,3,51.4
2782,2,25,2021-10-06,6,44.25
2783,3,16,2021-10-06,1,18.3
2784,4,12,2021-10-06,1,25.34
2785,5,4,2021-10-06,1,17.5
2786,6,18,2021-10-06,1,22.46
2787,7,23,2021-10-06,1,14.1
2788,8,16,2021-10-06,4,12.3
2789,9,2,2021-10-06,3,21.5
2790,10,20,2021-10-06,3,31.2
2791,1,22,2021-10-07,2,51.4
2792,2,26,2021-10-07,6,44.25
2793,3,4,2021-10-07,1,18.3
2794,4,27,2021-10-07,4,25.34
2795,5,2,2021-10-07,4,17.5
2796,6,17,2021-10-07,2,22.46
2797,7,4,2021-10-07,1,14.1
2798,8,25,2021-10-07,1,12.3
2799,9,20,2021-10-07,2,21.5
2800,10,29,2021-10-07,2,31.2
2801,1,18,2021-10-08,5,51.4
2802,2,13,2021-10-08,7,44.25
2803,3,20,2021-10-08,2,18.3
2804,4,18,2021-10-08,1,25.34
2805,5,19,2021-10-08,3,17.5
2806,6,2,2021-10-08,2,22.46
2807,7,20,2021-10-08,4,14.1
2808,8,16,2021-10-08,1,12.3
2809,9,10,2021-10-08,3,21.5
2810,10,25,2021-10-08,2,31.2
2811,1,8,2021-10-09,5,51.4
2812,2,2,2021-10-09,9,44.25
2813,3,27,2021-10-09,8,18.3
2814,4,5,2021-10-09,2,25.34
2815,5,29,2021-10-09,1,17.5
2816,6,27,2021-10-09,2,22.46
2817,7,12,2021-10-09,2,14.1
2818,8,6,2021-10-09,3,12.3
2819,9,1,2021-10-09,1,21.5
2820,10,7,2021-10-09,3,31.2
2821,1,28,2021-10-10,4,51.4
2822,2,16,2021-10-10,1,44.25
2823,3,19,2021-10-10,7,18.3
2824,4,19,2021-10-10,3,25.34
2825,5,13,2021-10-10,4,17.5
2826,6,17,2021-10-10,4,22.46
2827,7,27,2021-10-10,1,14.1
2828,8,20,2021-10-10,2,12.3
2829,9,13,2021-10-10,1,21.5
2830,10,4,2021-10-10,2,31.2
2831,1,26,2021-10-11,2,51.4
2832,2,8,2021-10-11,6,44.25
2833,3,15,2021-10-11,7,18.3
2834,4,4,2021-10-11,4,25.34
2835,5,2,2021-10-11,3,17.5
2836,6,15,2021-10-11,2,22.46
2837,7,21,2021-10-11,3,14.1
2838,8,12,2021-10-11,1,12.3
2839,9,23,2021-10-11,1,21.5
2840,10,17,2021-10-11,1,31.2
2841,1,6,2021-10-12,5,51.4
2842,2,13,2021-10-12,6,44.25
2843,3,24,2021-10-12,2,18.3
2844,4,23,2021-10-12,2,25.34
2845,5,6,2021-10-12,2,17.5
2846,6,13,2021-10-12,1,22.46
2847,7,9,2021-10-12,2,14.1
2848,8,1,2021-10-12,1,12.3
2849,9,5,2021-10-12,2,21.5
2850,10,4,2021-10-12,1,31.2
2851,1,15,2021-10-13,5,51.4
2852,2,24,2021-10-13,1,44.25
2853,3,13,2021-10-13,4,18.3
2854,4,24,2021-10-13,3,25.34
2855,5,25,2021-10-13,2,17.5
2856,6,16,2021-10-13,2,22.46
2857,7,20,2021-10-13,4,14.1
2858,8,7,2021-10-13,1,12.3
2859,9,15,2021-10-13,3,21.5
2860,10,22,2021-10-13,1,31.2
2861,1,24,2021-10-14,4,51.4
2862,2,2,2021-10-14,5,44.25
2863,3,14,2021-10-14,4,18.3
2864,4,3,2021-10-14,2,25.34
2865,5,23,2021-10-14,3,17.5
2866,6,19,2021-10-14,3,22.46
2867,7,27,2021-10-14,3,14.1
2868,8,6,2021-10-14,1,12.3
2869,9,3,2021-10-14,1,21.5
2870,10,13,2021-10-14,2,31.2
2871,1,25,2021-10-15,6,51.4
2872,2,19,2021-10-15,2,44.25
2873,3,23,2021-10-15,3,18.3
2874,4,13,2021-10-15,3,25.34
2875,5,8,2021-10-15,1,17.5
2876,6,28,2021-10-15,3,22.46
2877,7,7,2021-10-15,3,14.1
2878,8,11,2021-10-15,4,12.3
2879,9,17,2021-10-15,1,21.5
2880,10,26,2021-10-15,1,31.2
2881,1,2,2021-10-16,1,51.4
2882,2,20,2021-10-16,6,44.25
2883,3,11,2021-10-16,4,18.3
2884,4,25,2021-10-16,2,25.34
2885,5,10,2021-10-16,4,17.5
2886,6,8,2021-10-16,4,22.46
2887,7,11,2021-10-16,4,14.1
2888,8,23,2021-10-16,3,12.3
2889,9,5,2021-10-16,3,21.5
2890,10,3,2021-10-16,4,31.2
2891,1,28,2021-10-17,7,51.4
2892,2,30,2021-10-17,6,44.25
2893,3,29,2021-10-17,2,18.3
2894,4,9,2021-10-17,1,25.34
2895,5,21,2021-10-17,2,17.5
2896,6,23,2021-10-17,1,22.46
2897,7,28,2021-10-17,1,14.1
2898,8,22,2021-10-17,3,12.3
2899,9,5,2021-10-17,2,21.5
2900,10,6,2021-10-17,1,31.2
2901,1,20,2021-10-18,7,51.4
2902,2,18,2021-10-18,6,44.25
2903,3,15,2021-10-18,3,18.3
2904,4,21,2021-10-18,4,25.34
2905,5,29,2021-10-18,2,17.5
2906,6,14,2021-10-18,3,22.46
2907,7,30,2021-10-18,3,14.1
2908,8,21,2021-10-18,2,12.3
2909,9,19,2021-10-18,3,21.5
2910,10,25,2021-10-18,1,31.2
2911,1,19,2021-10-19,2,51.4
2912,2,25,2021-10-19,3,44.25
2913,3,4,2021-10-19,7,18.3
2914,4,15,2021-10-19,4,25.34
2915,5,7,2021-10-19,4,17.5
2916,6,5,2021-10-19,1,22.46
2917,7,17,2021-10-19,3,14.1
2918,8,26,2021-10-19,3,12.3
2919,9,21,2021-10-19,4,21.5
2920,10,22,2021-10-19,1,31.2
2921,1,15,2021-10-20,4,51.4
2922,2,6,2021-10-20,7,44.25
2923,3,20,2021-10-20,7,18.3
2924,4,13,2021-10-20,2,25.34
2925,5,27,2021-10-20,4,17.5
2926,6,8,2021-10-20,3,22.46
2927,7,18,2021-10-20,1,14.1
2928,8,3,2021-10-20,1,12.3
2929,9,30,2021-10-20,1,21.5
2930,10,29,2021-10-20,2,31.2
2931,1,4,2021-10-21,2,51.4
2932,2,17,2021-10-21,1,44.25
2933,3,22,2021-10-21,6,18.3
2934,4,16,2021-10-21,2,25.34
2935,5,13,2021-10-21,3,17.5
2936,6,16,2021-10-21,1,22.46
2937,7,29,2021-10-21,2,14.1
2938,8,21,2021-10-21,1,12.3
2939,9,26,2021-10-21,4,21.5
2940,10,20,2021-10-21,1,31.2
2941,1,6,2021-10-22,2,51.4
2942,2,26,2021-10-22,1,44.25
2943,3,14,2021-10-22,6,18.3
2944,4,7,2021-10-22,3,25.34
2945,5,5,2021-10-22,2,17.5
2946,6,25,2021-10-22,2,22.46
2947,7,11,2021-10-22,4,14.1
2948,8,23,2021-10-22,3,12.3
2949,9,7,2021-10-22,1,21.5
2950,10,20,2021-10-22,2,31.2
2951,1,4,2021-10-23,4,51.4
2952,2,21,2021-10-23,6,44.25
2953,3,16,2021-10-23,1,18.3
2954,4,27,2021-10-23,2,25.34
2955,5,8,2021-10-23,3,17.5
2956,6,25,2021-10-23,1,22.46
2957,7,30,2021-10-23,2,14.1
2958,8,29,2021-10-23,1,12.3
2959,9,14,2021-10-23,1,21.5
2960,10,29,2021-10-23,1,31.2
2961,1,26,2021-10-24,4,51.4
2962,2,30,2021-10-24,2,44.25
2963,3,13,2021-10-24,5,18.3
2964,4,11,2021-10-24,1,25.34
2965,5,25,2021-10-24,2,17.5
2966,6,30,2021-10-24,4,22.46
2967,7,19,2021-10-24,1,14.1
2968,8,30,2021-10-24,1,12.3
2969,9,4,2021-10-24,1,21.5
2970,10,13,2021-10-24,1,31.2
2971,1,23,2021-10-25,5,51.4
2972,2,20,2021-10-25,8,44.25
2973,3,2,2021-10-25,6,18.3
2974,4,24,2021-10-25,1,25.34
2975,5,19,2021-10-25,3,17.5
2976,6,7,2021-10-25,2,22.46
2977,7,29,2021-10-25,3,14.1
2978,8,15,2021-10-25,1,12.3
2979,9,2,2021-10-25,1,21.5
2980,10,4,2021-10-25,1,31.2
2981,1,11,2021-10-26,1,51.4
2982,2,25,2021-10-26,3,44.25
2983,3,17,2021-10-26,7,18.3
2984,4,3,2021-10-26,3,25.34
2985,5,14,2021-10-26,2,17.5
2986,6,4,2021-10-26,1,22.46
2987,7,26,2021-10-26,3,14.1
2988,8,25,2021-10-26,2,12.3
2989,9,30,2021-10-26,3,21.5
2990,10,28,2021-10-26,4,31.2
2991,1,27,2021-10-27,6,51.4
2992,2,3,2021-10-27,6,44.25
2993,3,28,2021-10-27,4,18.3
2994,4,13,2021-10-27,1,25.34
2995,5,18,2021-10-27,4,17.5
2996,6,27,2021-10-27,1,22.46
2997,7,29,2021-10-27,1,14.1
2998,8,23,2021-10-27,1,12.3
2999,9,18,2021-10-27,3,21.5
3000,10,6,2021-10-27,2,31.2
3001,1,21,2021-10-28,7,51.4
3002,2,24,2021-10-28,7,44.25
3003,3,18,2021-10-28,8,18.3
3004,4,1,2021-10-28,4,25.34
3005,5,6,2021-10-28,1,17.5
3006,6,18,2021-10-28,2,22.46
3007,7,12,2021-10-28,1,14.1
3008,8,17,2021-10-28,1,12.3
3009,9,5,2021-10-28,3,21.5
3010,10,3,2021-10-28,1,31.2
3011,1,27,2021-10-29,6,51.4
3012,2,27,2021-10-29,9,44.25
3013,3,11,2021-10-29,9,18.3
3014,4,10,2021-10-29,3,25.34
3015,5,3,2021-10-29,1,17.5
3016,6,19,2021-10-29,3,22.46
3017,7,5,2021-10-29,2,14.1
3018,8,19,2021-10-29,3,12.3
3019,9,17,2021-10-29,1,21.5
3020,10,13,2021-10-29,2,31.2
3021,1,22,2021-10-30,7,51.4
3022,2,20,2021-10-30,9,44.25
3023,3,22,2021-10-30,3,18.3
3024,4,19,2021-10-30,1,25.34
3025,5,18,2021-10-30,2,17.5
3026,6,25,2021-10-30,1,22.46
3027,7,30,2021-10-30,3,14.1
3028,8,3,2021-10-30,1,12.3
3029,9,5,2021-10-30,1,21.5
3030,10,9,2021-10-30,1,31.2
3031,1,7,2021-10-31,7,51.4
3032,2,25,2021-10-31,5,44.25
3033,3,13,2021-10-31,6,18.3
3034,4,29,2021-10-31,3,25.34
3035,5,1,2021-10-31,3,17.5
3036,6,4,2021-10-31,3,22.46
3037,7,2,2021-10-31,4,14.1
3038,8,24,2021-10-31,4,12.3
3039,9,23,2021-10-31,1,21.5
3040,10,28,2021-10-31,2,31.2
3041,1,16,2021-11-01,6,51.4
3042,2,16,2021-11-01,4,44.25
3043,3,28,2021-11-01,3,18.3
3044,4,27,2021-11-01,4,25.34
3045,5,29,2021-11-01,4,17.5
3046,6,24,2021-11-01,3,22.46
3047,7,1,2021-11-01,2,14.1
3048,8,30,2021-11-01,1,12.3
3049,9,17,2021-11-01,3,21.5
3050,10,2,2021-11-01,1,31.2
3051,1,17,2021-11-02,8,51.4
3052,2,23,2021-11-02,6,44.25
3053,3,28,2021-11-02,6,18.3
3054,4,21,2021-11-02,3,25.34
3055,5,13,2021-11-02,2,17.5
3056,6,29,2021-11-02,3,22.46
3057,7,16,2021-11-02,1,14.1
3058,8,28,2021-11-02,3,12.3
3059,9,5,2021-11-02,3,21.5
3060,10,24,2021-11-02,3,31.2
3061,1,22,2021-11-03,8,51.4
3062,2,25,2021-11-03,9,44.25
3063,3,1,2021-11-03,3,18.3
3064,4,10,2021-11-03,1,25.34
3065,5,11,2021-11-03,1,17.5
3066,6,12,2021-11-03,1,22.46
3067,7,22,2021-11-03,1,14.1
3068,8,30,2021-11-03,3,12.3
3069,9,14,2021-11-03,1,21.5
3070,10,25,2021-11-03,2,31.2
3071,1,12,2021-11-04,1,51.4
3072,2,10,2021-11-04,6,44.25
3073,3,27,2021-11-04,1,18.3
3074,4,3,2021-11-04,1,25.34
3075,5,10,2021-11-04,1,17.5
3076,6,22,2021-11-04,1,22.46
3077,7,29,2021-11-04,1,14.1
3078,8,26,2021-11-04,1,12.3
3079,9,16,2021-11-04,3,21.5
3080,10,6,2021-11-04,1,31.2
3081,1,30,2021-11-05,4,51.4
3082,2,22,2021-11-05,8,44.25
3083,3,3,2021-11-05,2,18.3
3084,4,1,2021-11-05,3,25.34
3085,5,14,2021-11-05,4,17.5
3086,6,28,2021-11-05,3,22.46
3087,7,6,2021-11-05,1,14.1
3088,8,22,2021-11-05,1,12.3
3089,9,8,2021-11-05,1,21.5
3090,10,23,2021-11-05,2,31.2
3091,1,25,2021-11-06,1,51.4
3092,2,9,2021-11-06,5,44.25
3093,3,8,2021-11-06,8,18.3
3094,4,6,2021-11-06,3,25.34
3095,5,20,2021-11-06,1,17.5
3096,6,24,2021-11-06,3,22.46
3097,7,21,2021-11-06,4,14.1
3098,8,19,2021-11-06,3,12.3
3099,9,22,2021-11-06,2,21.5
3100,10,5,2021-11-06,1,31.2
3101,1,2,2021-11-07,5,51.4
3102,2,20,2021-11-07,7,44.25
3103,3,25,2021-11-07,8,18.3
3104,4,24,2021-11-07,1,25.34
3105,5,6,2021-11-07,2,17.5
3106,6,1,2021-11-07,3,22.46
3107,7,22,2021-11-07,3,14.1
3108,8,4,2021-11-07,4,12.3
3109,9,25,2021-11-07,3,21.5
3110,10,20,2021-11-07,2,31.2
3111,1,30,2021-11-08,6,51.4
3112,2,9,2021-11-08,7,44.25
3113,3,22,2021-11-08,7,18.3
3114,4,24,2021-11-08,2,25.34
3115,5,8,2021-11-08,1,17.5
3116,6,13,2021-11-08,3,22.46
3117,7,30,2021-11-08,2,14.1
3118,8,1,2021-11-08,3,12.3
3119,9,11,2021-11-08,3,21.5
3120,10,7,2021-11-08,4,31.2
3121,1,23,2021-11-09,8,51.4
3122,2,25,2021-11-09,1,44.25
3123,3,16,2021-11-09,8,18.3
3124,4,6,2021-11-09,4,25.34
3125,5,16,2021-11-09,1,17.5
3126,6,22,2021-11-09,1,22.46
3127,7,20,2021-11-09,4,14.1
3128,8,26,2021-11-09,2,12.3
3129,9,12,2021-11-09,3,21.5
3130,10,25,2021-11-09,1,31.2
3131,1,9,2021-11-10,8,51.4
3132,2,14,2021-11-10,2,44.25
3133,3,30,2021-11-10,2,18.3
3134,4,29,2021-11-10,2,25.34
3135,5,21,2021-11-10,1,17.5
3136,6,30,2021-11-10,1,22.46
3137,7,11,2021-11-10,3,14.1
3138,8,17,2021-11-10,2,12.3
3139,9,12,2021-11-10,2,21.5
3140,10,3,2021-11-10,3,31.2
3141,1,8,2021-11-11,4,51.4
3142,2,5,2021-11-11,3,44.25
3143,3,5,2021-11-11,6,18.3
3144,4,3,2021-11-11,1,25.34
3145,5,27,2021-11-11,4,17.5
3146,6,5,2021-11-11,3,22.46
3147,7,1,2021-11-11,3,14.1
3148,8,8,2021-11-11,1,12.3
3149,9,5,2021-11-11,3,21.5
3150,10,28,2021-11-11,2,31.2
3151,1,12,2021-11-12,6,51.4
3152,2,15,2021-11-12,4,44.25
3153,3,19,2021-11-12,4,18.3
3154,4,10,2021-11-12,3,25.34
3155,5,28,2021-11-12,3,17.5
3156,6,23,2021-11-12,3,22.46
3157,7,25,2021-11-12,1,14.1
3158,8,22,2021-11-12,3,12.3
3159,9,25,2021-11-12,1,21.5
3160,10,17,2021-11-12,1,31.2
3161,1,6,2021-11-13,2,51.4
3162,2,16,2021-11-13,9,44.25
3163,3,13,2021-11-13,2,18.3
3164,4,15,2021-11-13,2,25.34
3165,5,27,2021-11-13,3,17.5
3166,6,30,2021-11-13,1,22.46
3167,7,14,2021-11-13,2,14.1
3168,8,4,2021-11-13,2,12.3
3169,9,22,2021-11-13,2,21.5
3170,10,21,2021-11-13,1,31.2
3171,1,29,2021-11-14,2,51.4
3172,2,2,2021-11-14,2,44.25
3173,3,8,2021-11-14,1,18.3
3174,4,27,2021-11-14,1,25.34
3175,5,16,2021-11-14,2,17.5
3176,6,27,2021-11-14,3,22.46
3177,7,23,2021-11-14,3,14.1
3178,8,10,2021-11-14,2,12.3
3179,9,11,2021-11-14,1,21.5
3180,10,12,2021-11-14,2,31.2
3181,1,4,2021-11-15,3,51.4
3182,2,30,2021-11-15,4,44.25
3183,3,22,2021-11-15,4,18.3
3184,4,26,2021-11-15,4,25.34
3185,5,9,2021-11-15,3,17.5
3186,6,5,2021-11-15,2,22.46
3187,7,1,2021-11-15,3,14.1
3188,8,25,2021-11-15,2,12.3
3189,9,10,2021-11-15,1,21.5
3190,10,19,2021-11-15,1,31.2
3191,1,15,2021-11-16,4,51.4
3192,2,16,2021-11-16,8,44.25
3193,3,23,2021-11-16,2,18.3
3194,4,2,2021-11-16,4,25.34
3195,5,23,2021-11-16,2,17.5
3196,6,6,2021-11-16,2,22.46
3197,7,10,2021-11-16,1,14.1
3198,8,13,2021-11-16,3,12.3
3199,9,17,2021-11-16,1,21.5
3200,10,1,2021-11-16,1,31.2
3201,1,27,2021-11-17,7,51.4
3202,2,14,2021-11-17,1,44.25
3203,3,10,2021-11-17,3,18.3
3204,4,6,2021-11-17,3,25.34
3205,5,4,2021-11-17,2,17.5
3206,6,10,2021-11-17,3,22.46
3207,7,26,2021-11-17,2,14.1
3208,8,22,2021-11-17,4,12.3
3209,9,21,2021-11-17,3,21.5
3210,10,27,2021-11-17,3,31.2
3211,1,28,2021-11-18,6,51.4
3212,2,2,2021-11-18,3,44.25
3213,3,29,2021-11-18,4,18.3
3214,4,25,2021-11-18,3,25.34
3215,5,23,2021-11-18,2,17.5
3216,6,14,2021-11-18,1,22.46
3217,7,11,2021-11-18,2,14.1
3218,8,29,2021-11-18,3,12.3
3219,9,29,2021-11-18,1,21.5
3220,10,28,2021-11-18,1,31.2
3221,1,1,2021-11-19,4,51.4
3222,2,29,2021-11-19,2,44.25
3223,3,27,2021-11-19,7,18.3
3224,4,10,2021-11-19,2,25.34
3225,5,18,2021-11-19,2,17.5
